PartitionKey,RowKey,Category,Category_type,CategoryDescription,CategoryDescription_type,DefaultTeam,DefaultTeam_type,Organization,Organization_type,Service,Service_type,Type,Type_type
2017db8e-d8c8-4e94-8bde-30bf3121774b,51530bb8-2d4c-454b-b45b-e3fea6d6b140,Profitect Password Reset,String,LP's Profitect Password Reset Request,String,Solution Desk,String,ContosoInc,String,Profitect,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,525ea834-0bd0-45f1-9713-8042fcfa3c2f,Request Access to Allocation,String,Request Access to Allocation,String,Solution Desk,String,ContosoInc,String,Allocation,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,52b2bff1-464f-4916-b3c3-096692fdc6d9,Report Issue with Digital Message Center,String,Report Issue with Digital Message Center,String,Digital Cloud Applications,String,ContosoInc,String,Digital Message Center,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,532fa950-9177-4e6c-9f63-eb9ebf6a43ab,Request Access to IBM Cloud,String,Request access to IBM Cloud,String,Solution Desk,String,ContosoInc,String,IBM Cloud,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,5350dec5-7b7e-4930-85a4-c3170d52c38b,Nortel (PBX) Issues,String,Nortel (PBX) Issues,String,Network,String,ContosoInc,String,Nortel (PBX),String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,539fbc69-d32f-4a7f-aa3d-f71f9fa2f3cf,Request Access to InSole,String,Request access to InSole,String,Solution Desk,String,ContosoInc,String,InSole,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,53ad394f-1033-4fdd-9483-386e34101c07,Unable to Access vCenter,String,Unable to Access vCenter,String,San Operations,String,ContosoInc,String,vCenter,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,53f2ef2c-667b-40d0-922a-22b3f3276c88,Request Access to Qualys,String,Request Access to Qualys,String,IT Security,String,ContosoInc,String,Qualys,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,543ea9c9-a344-4393-96d9-af826f45b32f,Configuration Request,String,Configuration Request,String,Digital OMS,String,ContosoInc,String,OMS,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,54ca6b89-4c9f-4aeb-b692-ba88e7f3c5df,WCS - Network/Server Connection Issues,String,WCS - Network/Server Connection Issues,String,DC Support,String,ContosoInc,String,Warehouse Control System (WCS),String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,5534f78b-40de-4bc7-b21b-0a18ded5f672,Create new distrobution list,String,Create new distrobution list,String,Infrastructure Windows,String,ContosoInc,String,Microsoft Outlook,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,557e3130-ec52-4c29-9340-02a7aeb0da12,Request Access to SOC,String,Request Access to SOC,String,SOC Support,String,ContosoInc,String,Store Operations Center (SOC),String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,558396c4-66f8-48ec-95fb-c1bead9ce581,Unable to Access Oracle PBCS,String,Unable to Access  Oracle PBCS (Planning Budgeting Cloud Services),String,Corporate Systems,String,ContosoInc,String,Oracle PBCS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,565444fd-14e3-41a4-9108-b92ee16d1d42,Request Access to Digital Config Manager (CaaS),String,Request Access to Digital Config Manager (CaaS),String,Solution Desk,String,ContosoInc,String,Digital Config Manager (CaaS),String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,568fc3d4-3afa-4402-a5fc-36c8977696e4,Incorrect Promotion display on website,String,Promotion not displayed correctly on the site,String,Digital - Triage,String,ContosoInc,String,Dot Com Promotions,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,57bcfb69-2eee-4131-8a5f-786a279638af,DB Canada -Request Upload,String,Request Upload,String,ContosoCanada ERP Support,String,ContosoCanada,String,DB Canada File Upload,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,58142b02-4d2b-40cd-a3c8-affb6a73c788,Request Access to Docuware,String,Request Access to Docuware,String,NJDC Support,String,ContosoInc,String,Docuware,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,584ebb50-6ede-4a48-a95c-b71d8f71e316,WM -Unable to Access,String,WM -Unable to Access,String,DC Support,String,ContosoInc,String,Warehouse Management,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,5868b658-eefb-47fc-9be8-c739dbe7eContosoCanada,Report Issues with ThreatMetrix,String,Report Issues with ThreatMetrix,String,Corporate Systems,String,ContosoInc,String,ThreatMetrix,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,58bc2ffd-9653-4969-8d90-0dcca5dd7cc7,Add Grafana data source or plugin,String,Request install for an additional Grafana Pluging,String,Platform Reliability Eng,String,ContosoInc,String,Grafana,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,58bd4a97-6896-4d35-ac04-1aa0686bbc7d,Highjump Location Management,String,Location and Aisle configuration,String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,593cef7b-2f51-4059-8944-9d24a9a8adb1,Create new Group or New Shared Mailbox,String,Create new Group or New Shared Mailbox,String,Solution Desk,String,ContosoInc,String,Office 365,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,5955de77-ef29-42b0-a137-144ff48862c1,Voicemail Password Reset Request,String,Voicemail Password Reset Request,String,Solution Desk,String,ContosoInc,String,Call Pilot,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,59a73059-eb68-4747-ad68-62312109061b,Akamai Redirect Issues,String,Having issues with Akamai Redirects,String,Platform Reliability Eng,String,ContosoInc,String,Akamai,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,5a6fb2a6-b660-454f-b14d-f8a1c641a0f9,Printer Shows Error When Sending Scanned Email,String,Please provide the error message received,String,Solution Desk,String,ContosoInc,String,Scan to Email,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,5aa7cd95-33bf-438b-b327-5853b77ae317,Report Issue with CaaS,String,Report Issue with CaaS,String,Digital Cloud Applications,String,ContosoInc,String,Digital Config Manager (CaaS),String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,5b374d6c-4f58-47fc-8c6c-4c6a83d947da,Lognet,String,Request Access to Lognet,String,ITSM Support,String,ContosoInc,String,Onboarding,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,5bb8a8ed-3f2a-4eae-b6af-c7d75d7d7c53,DB Canada -Request Ticket files,String,Request Ticket files,String,ContosoCanada ERP Support,String,ContosoCanada,String,DB Canada - Ticket files,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,5cc41a6b-6b38-49c9-ad60-5d0b2cb9e0f9,Termination Hardware,String,To be used either in automation for collecting termed users equip or on oneoffs by EUS team,String,ContosoInc-Support - End User,String,ContosoInc,String,Automated - Termination,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,5e74d4f2-10ab-4deb-a6a2-df6871e6dcd3,General AMS Support,String,AMS issues or questions,String,Digital Cloud Applications,String,ContosoInc,String,AMS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,5f4c5ff5-709c-46d0-be22-ded4c7db246c,Request Access to ETS,String,Request Access to ETS,String,Store Technology,String,ContosoInc,String,ETS,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,5f8fb4f7-88b5-4a05-b8d6-d9a05fb11e11,Request Access WCS,String,Request Access WCS,String,DC Support,String,ContosoInc,String,Warehouse Control System (WCS),String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,5fab45fe-d0c7-4957-a8ac-551bbffe6f84,Remove Entitlements/Access,String,Use this to request to have access removed for a user,String,Solution Desk,String,ContosoInc,String,SailPoint,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,5fbe1b53-1880-4628-af93-0799db4f9e56,Jesta - Glass Break,String,Jesta - Glass Break,String,IOC,String,ContosoInc,String,Jesta DSW,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,5ff50566-977f-484a-94f7-dafdeed881ae,Palo Alto Panorama Issues,String,Palo Alto Panorama Issues,String,Network,String,ContosoInc,String,Palo Alto Panorama,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,60066ec4-cc81-45e2-b7a4-4a486f6d0faa,Cisco Wireless Controller and Lightweight Wireless Access Point Issues,String,Cisco Wireless Controller and Lightweight Wireless Access Point Issues,String,Network,String,ContosoInc,String,Cisco Wireless Controller and Lightweight Wireless Access Point,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,602ed45b-4e4c-4281-b7e2-89b7b09983a5,ABS Credit Approval Request,String,ABS Credit Approval Request,String,Camuto ERP Support,String,ContosoInc,String,ABS and EDI,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,607e7eb3-a89d-4330-b61c-b212a254de95,Clear Akamai Cache to reflect changes made at origin on the customer facing site,String,Clear Akamai Cache to reflect changes made at origin on the customer facing site,String,Digital UI - Web,String,ContosoInc,String,Digital Content Push,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,614e5912-736a-482b-849b-4adf85339337,Yantra Reporting Request,String,Yantra Report Request,String,Digital OMS,String,ContosoInc,String,Yantra,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,61615c14-148b-4640-b6ca-9b5ee53bd3e9,Microstrategy reporting requests,String,Submit request for a new report or to make updates to an existing report,String,Business Intelligence,String,ContosoInc,String,Microstrategy,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,617f4225-a0eb-46d6-a8c7-deb828df7061,Group Policy Update,String,Group Policy Update,String,ContosoInc-Engineering - End User,String,ContosoInc,String,Group Policy,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,61e7c4a2-0fb4-4960-a53f-3202b3fc2c67,Report Issues with Data2Logistics,String,Report Issues with Data2Logistics,String,Distribution Systems,String,ContosoInc,String,Data2Logistics,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6212b4f4-17a6-4cf4-a88f-39417f91c7fa,Unable to Access Ivanti Portal,String,Unable to Access Ivanti Portal,String,ITSM Support,String,ContosoInc,String,Ivanti,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,621efb65-5c97-41c3-8017-19a866913d1f,XM Content Push,String,XM Content Push,String,Platform Reliability Eng,String,ContosoInc,String,XM,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,624c5878-ef28-4301-b2ca-212ae8a2a0ff,Report Issues with PHIX,String,Report Issues with PHIX,String,Supply Chain Systems,String,ContosoInc,String,PHIX,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,62656bdb-6555-44d0-ba9e-a4f6cc31665c,Update CMDB to reflect FTE account for Contractor to FTE,String,Update CMDB to reflect the FTE account,String,ContosoInc-Support - End User,String,ContosoInc,String,Automated - Onboarding,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6306a8a6-4430-483c-a506-8966b183e0da,Bitbucket Issues,String,Bitbucket Issues,String,Platform Reliability Eng,String,ContosoInc,String,Bitbucket,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,634f3be3-de31-4c86-b16a-c1d87556afb3,Request Exchange Rate Requests,String,Request Exchange Rate Requests,String,ContosoCanada ERP Support,String,ContosoInc,String,Exchange Rate Requests,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,639752aa-6e47-4992-8c4d-2c7a587e170a,BCC Outage,String,Report an outage with BCC,String,IOC,String,ContosoInc,String,BCC,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,644fdc25-75ef-46bb-bd32-c7e221419999,Digital Orders -  Update Inventory,String,Update Inventory on webstie,String,Database,Binary,ContosoInc,String,Digital Orders,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,648ccd6c-9544-4eb1-b8f4-8baa09f244ed,Password Reset,String,"Password Reset for domain account, front door, computer login etc. ",String,Solution Desk,String,ContosoInc,String,Active Directory,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,662eae8a-fb87-40a1-8021-e6781d671c07,Request Access to Lognet,String,Request Access to Lognet,String,LogNet,String,ContosoInc,String,Lognet,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,66dc68a0-bef0-466b-992f-0992e06efde3,Report Issues with Arista Cloud Vision Portal (CVP),String,Report Issues with Arista Cloud Vision Portal (CVP),String,Network,String,ContosoInc,String,Arista Cloud Vision Portal (CVP),String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,67220e43-9c82-4aa6-babc-4cdac9b3f6bd,IBK Issue,String,IBK Issues,String,Camuto ERP Support,String,ContosoInc,String,IBK,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,673cb2d0-eef1-4ca4-9d81-fec33b102a2b,Request Access SMW (Store Management Web),String,Request Access SMW (Store Management Web),String,Store Technology,String,ContosoInc,String,Store Mangement Web,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6769bf9a-1d0d-485a-9613-08adde218b3d,Jesta OBIEE - Termination request,String,Jesta OBIEE - Termination request,String,ContosoCanada ERP Support,String,ContosoCanada,String,Jesta OBIEE,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,67817fd5-42bf-48a3-9bb9-56b3f792886a,Dot Com -Customer Points Issue,String,Customer Points Issue with VIP,String,Digital - Triage,String,ContosoInc,String,Customer -  dot.com,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,679ab895-7864-4062-8913-3b1c0550b63e,Windows Server - Performance Issue,String,Windows Server - Performance Issue,String,Infrastructure Windows,String,ContosoInc,String,Windows Server,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6838f7c8-67a6-47ec-8cb6-e218017ad17f,DB Canada - Request New Cell Phone,String,Request New Cell Phone,String,ContosoCanada Store Support,String,ContosoCanada,String,Cell Phone,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,693b0af8-6e63-425b-8337-493ba4af65fd,Report Issues with Docusign,String,Report Issues with Docusign,String,Solution Desk,String,ContosoInc,String,DocuSign,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,694adef6-952b-4498-bd34-b22c9f4c2a24,Oracle PBCS Access Request,String,Oracle PBCS Access Request,String,Corporate Systems,String,ContosoInc,String,Oracle PBCS,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6957fc38-49dc-409a-ab94-98bac02a4ee3,Unable to Access YMS,String,Unable to Access YMS,String,DC Support,String,ContosoInc,String,YMS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,699eaf64-af5c-41af-93d0-e17ad1764f88,Informatica/Integration -New feature request,String,New feature request for Informatica or Integration.,String,Integration,String,ContosoInc,String,Informatica/Integration,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,69ba0f35-4d78-4c52-817d-64165fe0acf8,"Replenishment allocation, picking, and putway",String,"Replenishment allocation, picking, and putway",String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6a34cdff-3dfb-4225-ad5f-6008093edf9f,Office 365 - Issue with One Drive,String,Any issues with One Drive,String,Solution Desk,String,ContosoInc,String,One Drive,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6a3a0e5d-7a55-451c-ac48-14e6fa9167ee,Reflektion CEC Issues,String,Reflektion CEC Issues,String,Digital Cloud Applications,String,ContosoInc,String,Reflektion CEC,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6a4703c2-52c3-4ad8-a0b9-07ceeb6dfc56,Report Issues with Agilence,String,Having Issues with Agilence,String,IT Security,String,ContosoInc,String,Agilence,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6a9ee7eb-e04f-4bc8-b091-c172f0284522,EPM - Add or Delete User,String,"Initial user setup required before access to individual applications.  This makes a user available to be added to one or more of the applications.  This request adds a user to the Smart View install list in Software Center, the EPM Users teams site, and v",String,EPM Admin,String,ContosoInc,String,Oracle EPM,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6ab8fe6b-d462-4232-b2a3-5c0d72cd28f5,Cell Phone Stipend Request - ContosoInc,String,Cell Phone Stipend Request - ContosoInc,String,Payroll,String,ContosoInc,String,Cell Phone,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6b043152-8b86-4b52-ac8c-57ecdb9f0db3,Request access to Reflektion CEC,String,Reflektion CEC access requests,String,Digital Cloud Applications,String,ContosoInc,String,Reflecktion CEC,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6b56f036-adaa-4156-898c-bbd4d2693896,Request Access to Azure Cloud,String,Work with Platform and Reliability team to determine proper access needed for you or a service account. This is not for Azure DevOps,String,Platform Reliability Eng,String,ContosoInc,String,Azure Cloud,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6b5b1469-ae61-482c-a6e1-27191947661d,Modify or Remove an AD Group,String,Modify or remove an Active Directory group,String,Infrastructure Windows,String,ContosoInc,String,Domain,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6c604f97-c32a-4c43-bd8d-59f846dc05bc,Request access to Workivia,String,Request access to Workivia,String,Solution Desk,String,ContosoInc,String,Workivia,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6ce5f8b2-9670-4b18-a624-0afbc9e6da3e,Request access to Test Responsys user in Redpoint,String,Request access to user account for api testing OracleTestapi@dsw in US Responsys environment - audit tracking for non-single sign-on account,String,Digital Cloud Applications,String,ContosoInc,String,Responsys,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6d1a101b-e595-49bf-a146-272ebc95d3b2,Whitelist - IP,String,Whitelist - IP,String,IT Security,String,ContosoInc,String,Whitelist,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6d44f8bf-e309-41ba-ab0a-e2e30731325b,Dot Com Product Not displaying,String,An active product with expected inventory is not showing up on the website,String,Digital - Triage,String,ContosoInc,String,Dot Com Product Issues,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6d9ff0f5-9894-496b-a8d9-ff33ec314da6,Request Access to AccPac,String,Request Access to AccPac,String,Supply Chain Systems,String,ContosoInc,String,AccPac,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6e098274-d772-4fbb-8ce4-81d736adbe70,Request Access to XM,String,XM system access requests,String,Solution Desk,String,ContosoInc,String,XM,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6e5d96fc-cd63-4b7d-8102-24eaf2df4c01,Reinstate Contractor Account,String,Contractor Account was mistakenly disabled please reinstate.,String,IAM Support,String,ContosoInc,String,Domain,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6e64c83b-399c-45f4-9f40-e0f8e00eff5f,QA / Dev  Password Reset,String,This is to request a password reset for your QA or Dev accounts,String,Solution Desk,String,ContosoInc,String,Domain,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6e781eb7-d6e6-4b83-a26e-02903c53f09f,Purolator - E-Ship Services,String,"Create shipments, schedule pickups, etc",String,ContosoCanada AppDev,String,ContosoCanada,String,Purolator,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6ea52052-e69c-433b-9a61-df5c2e7f785e,Scan to Email Not Configured,String,When you go to Scan on the printer Scan to Email is not an option,String,Solution Desk,String,ContosoInc,String,Scan to Email,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6ece44e9-a83b-4dc1-8576-b78eed348c83,Unable to Access Nasuni,String,Unable to Access Nasuni,String,San Operations,String,ContosoInc,String,Nasuni,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6ed4392a-5b7f-43d1-9abe-09b801e73661,Unable to Access FedEx site,String,Unable to Access Fed Ex site,String,Distribution Systems,String,ContosoInc,String,FedEx,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,6f3c617b-e4c7-45bd-8fc4-6c76d3c1da38,General SCCM catalog question,String,General SCCM catalog question,String,ContosoInc-Engineering - End User,String,ContosoInc,String,SCCM,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,6f6a3c14-38a1-4679-9b40-29f8fe97100f,Request Front Door Access to SUFIX,String,Request Front Door Access to SUFIX,String,Solution Desk,String,ContosoInc,String,SUFIX,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,71167abd-7a8b-4c2a-8f07-379105034bcd,I have a question about Process Unity,String,Any questions regarding how to use Process Unity,String,Solution Desk,String,ContosoInc,String,Process Unity,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,7120abbc-521e-4663-8845-faf66382d675,Request Access to Adobe Software,String,Adobe Creative Cloud and Adobe Experience Cloud Software Requests,String,ContosoInc-Support - End User,String,ContosoInc,String,Adobe Software Suite,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,7144924f-a11c-4518-af88-e746364a0245,Unable to Access DORS,String,Unable to Access DORS,String,Distribution Systems,String,ContosoInc,String,DORS,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,71741f6f-6b58-45bf-8ba4-b9e58a432258,OMS COM - Manually Update Order,String,Order has shipped in WM but is not updating in OMS,String,Digital OMS,String,ContosoInc,String,OMS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,722b46bc-f9dd-4ca0-be2b-fd2b56c79aa4,Request Access to GridPoint,String,Request Access to GridPoint,String,IT Security,String,ContosoInc,String,GridPoint,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,723c4691-ace2-4333-9938-d74e5ce363b2,Request ContosoCanada District Update,String,Request ContosoCanada District Update,String,Infrastructure Windows,String,ContosoCanada,String,Office 365,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,7299dadf-ed4d-4167-9a95-b527ea6be9c0,Purolator - E-Ship Vision,String,Reporting & pin tracing,String,ContosoCanada AppDev,String,ContosoCanada,String,Purolator,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,72aca8ce-f018-4bb7-b0bf-a13174edf556,Reports - Activity and Auditing Reports,String,Reports - Activity and Auditing Reports,String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,72d9471d-ba69-49ce-8d5d-ba222ded3c23,Unable to Make / Receive Calls in InContact,String,Unable to Make / Receive Calls,String,Solution Desk,String,ContosoInc,String,InContact,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,72e80b65-cfe2-4060-9fd8-381f6012b71e,Enterprise Planning Question,String,Questions for EP team,String,Merchandise Planning,String,ContosoInc,String,Enterprise Planning,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,735729ea-c94b-4c3b-8aa1-d8870492975c,ADP Schedule Planner,String,ADP Schedule Planner issues,String,ADP Store Scheduling Support,String,"ContosoInc, Stores",String,ADP Timekeeping,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,73b2eecb-6376-4806-9982-10d80727f103,VPN  Access - Automated,String,VPN,String,Solution Desk,String,ContosoInc,String,Onboarding,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,73d3f5c9-8aa0-4b11-b911-3b36b11a99b7,Highjump AS400 Integration,String,Highjump and AS400 integration,String,Camuto Highjump,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,74931141-83d8-4e33-aaf7-47c649ad8076,Request Front Door Access to Workfront,String,Request Front Door Access to Workfront,String,Solution Desk,String,ContosoInc,String,Workfront,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,74b7b425-8007-4264-97aa-d595c827fce0,Request Access Cisco ASA,String,Request Access Cisco ASA,String,Network,String,ContosoInc,String,Cisco ASA,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,74e3a300-d598-4fa3-bb41-42b2ddbda4ef,Korber,String,Request Access to Korber,String,ITSM Support,String,ContosoInc,String,Onboarding,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,74e57e00-39fb-40e9-9389-17b773c0833d,"Stage  and Pack waves, Putwall Staging and Routing",String,"Stage  and Pack waves, Putwall Staging and Routing",String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,74ec8c49-86e9-4a0a-9ac3-1789d335f5b2,Cycle Count Check and Cycle Count,String,Cycle Count Check and Cycle Count,String,NJDC Support,String,ContosoInc,String,Highjump,Binary,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,758371f7-3d24-4ac5-8c74-5f883ceed586,MAP Enhancement Request,String,Enahncement requests for MAP,String,Merchandise Planning,String,ContosoInc,String,MAP - Merchandise Assortment Planning,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,75989005-4958-40ad-bcc5-de188ed5fb99,Issues with CMS Tool,String,CMS interface not working as expected,String,Digital Cloud Applications,String,ContosoInc,String,Digital CMS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,767facfc-ea06-40b4-aa6f-f8f12cb02292,Issue with VIP Activations,String,Report an issue with VIP activations,String,Digital Cloud Applications,String,"ContosoInc, Stores",String,VIP Rewards,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,77f8975a-bdd9-4ecb-a430-9587b5d46531,Issues with ODS,String,Issues with ODS,String,Integration,String,ContosoInc,String,ODS,String,Incident,Binary
2017db8e-d8c8-4e94-8bde-30bf3121774b,78175031-61d6-4efb-af4a-c821fe69250f,SCOM Event setup,String,SCOM Event setup,String,Infrastructure Windows,String,ContosoInc,String,SCOM,Binary,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,786120e5-10b7-4a78-aab0-7c9e8da4bebf,Request Access Cisco Router (IOS and IOSXE),String,Request Access Cisco Router (IOS and IOSXE),String,Network,String,ContosoInc,String,Cisco Router (IOS and IOSXE),String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,78740bdc-a46e-4cec-a25e-993e3f634cd2,Evidence Generation -PCAP,String,Evidence Generation -PCAP,String,IT Security,String,ContosoInc,String,Evidence Generation,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,78a9d3b1-c460-4687-a2d4-a8f06448cafc,Request Access to Database Developer,String,Request Access to Database Developer,String,Solution Desk,String,ContosoInc,String,Database Developer,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,79e52a7b-53a8-4f1a-9ee5-3b34045a18df,Request Access to Akeneo,String,Request access to Akeneo,String,Solution Desk,String,ContosoInc,String,Akeneo,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,7a66f161-a1ea-4d93-9317-6cf3ad6c187b,Evidence Generation - Network Traffic Request,String,Evidence Generation - Network Traffic Request,String,IT Security,String,ContosoInc,String,Evidence Generation,String,Request,String
2017db8e-d8c8-4e94-8bde-30bf3121774b,7ac58126-3ecb-4497-bbd2-9a27e989d3ba,Request Access to Enterprise Planning,String,EP Enterprise Planning access requests,String,Solution Desk,String,ContosoInc,String,Enterprise Planning,String,Request,String
